Iteration, Throughput, GoSAgg, GoSSep
0, 113200, 192, 1132
1, 113800, 194, 1138
2, 114200, 195, 1142
3, 114300, 195, 1143
4, 114600, 196, 1146
5, 115000, 196, 1150
6, 115400, 197, 1154
7, 115600, 197, 1156
8, 115900, 198, 1159
9, 115900, 198, 1159
10, 115900, 198, 1159
11, 116200, 199, 1162
12, 116200, 199, 1162
13, 116200, 199, 1162
14, 116200, 199, 1162
15, 116200, 199, 1162
16, 116200, 199, 1162
17, 116600, 200, 1166
18, 116700, 200, 1167
19, 116800, 200, 1168
20, 116800, 200, 1168
21, 116800, 200, 1168
22, 117100, 201, 1171
23, 117100, 201, 1171
24, 117500, 202, 1175
25, 117500, 202, 1175
26, 118000, 203, 1180
27, 118000, 203, 1180
28, 118000, 203, 1180
29, 118000, 203, 1180
30, 118000, 203, 1180
31, 118000, 203, 1180
32, 118300, 204, 1183
33, 118300, 204, 1183
34, 118300, 204, 1183
35, 118300, 204, 1183
36, 118300, 204, 1183
37, 118300, 204, 1183
38, 118300, 204, 1183
39, 118300, 204, 1183
40, 118300, 204, 1183
41, 118300, 204, 1183
42, 118300, 204, 1183
43, 118300, 204, 1183
44, 118800, 205, 1188
45, 118800, 205, 1188
46, 118800, 205, 1188
47, 118800, 205, 1188
48, 118800, 205, 1188
49, 119100, 205, 1191
50, 119200, 205, 1192
51, 119200, 205, 1192
52, 119200, 205, 1192
53, 119200, 205, 1192
54, 119200, 205, 1192
55, 119200, 205, 1192
56, 119200, 205, 1192
57, 119200, 205, 1192
58, 119200, 205, 1192
59, 119200, 205, 1192
60, 119200, 205, 1192
61, 119200, 205, 1192
62, 119200, 205, 1192
63, 119200, 205, 1192
64, 119200, 205, 1192
65, 119200, 205, 1192
66, 119200, 205, 1192
67, 119200, 205, 1192
68, 119200, 205, 1192
69, 119200, 205, 1192
70, 119200, 205, 1192
71, 119200, 205, 1192
72, 119200, 205, 1192
73, 119200, 205, 1192
74, 119200, 205, 1192
75, 119200, 205, 1192
76, 119200, 205, 1192
77, 119200, 205, 1192
78, 119200, 205, 1192
79, 119200, 205, 1192
80, 119200, 205, 1192
81, 119200, 205, 1192
82, 119200, 205, 1192
83, 119400, 206, 1194
84, 119400, 206, 1194
85, 119400, 206, 1194
86, 119400, 206, 1194
87, 119400, 206, 1194
88, 119400, 206, 1194
89, 119400, 206, 1194
90, 119400, 206, 1194
91, 119400, 206, 1194
92, 119400, 206, 1194
93, 119800, 207, 1198
94, 119800, 207, 1198
95, 119800, 207, 1198
96, 119800, 207, 1198
97, 119800, 207, 1198
98, 119800, 207, 1198
99, 119800, 207, 1198
100, 119800, 207, 1198
101, 119800, 207, 1198
102, 119800, 207, 1198
103, 119800, 207, 1198
104, 119800, 207, 1198
105, 119800, 207, 1198
106, 119800, 207, 1198
107, 119800, 207, 1198
108, 119900, 207, 1199
109, 120100, 207, 1201
110, 120600, 209, 1206
111, 120900, 210, 1209
112, 121100, 211, 1211
113, 121100, 211, 1211
114, 121100, 211, 1211
115, 121100, 211, 1211
116, 121200, 211, 1212
117, 121100, 211, 1211
118, 121200, 211, 1212
119, 121100, 211, 1211
120, 121200, 211, 1212
121, 121100, 211, 1211
122, 121100, 211, 1211
123, 121100, 211, 1211
124, 121600, 212, 1216
125, 121700, 212, 1217
126, 121800, 212, 1218
127, 122000, 212, 1220
128, 122200, 213, 1222
129, 122200, 213, 1222
130, 122200, 213, 1222
131, 122200, 213, 1222
132, 122100, 213, 1221
133, 122200, 213, 1222
134, 122200, 213, 1222
135, 122200, 213, 1222
136, 122200, 213, 1222
137, 122200, 212, 1222
138, 122400, 213, 1224
139, 122300, 213, 1223
140, 122400, 213, 1224
141, 122300, 213, 1223
142, 122400, 213, 1224
143, 122300, 213, 1223
144, 122200, 213, 1222
145, 122300, 213, 1223
146, 122200, 213, 1222
147, 122200, 213, 1222
148, 122300, 213, 1223
149, 122200, 213, 1222
150, 122200, 213, 1222
151, 122200, 213, 1222
152, 122100, 213, 1221
153, 122200, 213, 1222
154, 122100, 213, 1221
155, 122100, 213, 1221
156, 122100, 213, 1221
157, 122100, 213, 1221
158, 122100, 213, 1221
159, 122100, 212, 1221
160, 122100, 212, 1221
161, 122100, 212, 1221
162, 122100, 212, 1221
163, 122000, 212, 1220
164, 122000, 212, 1220
165, 122100, 212, 1221
166, 122000, 212, 1220
167, 122100, 212, 1221
168, 122000, 212, 1220
169, 122000, 212, 1220
170, 122000, 212, 1220
171, 122300, 213, 1223
172, 122300, 213, 1223
173, 122300, 213, 1223
174, 122300, 213, 1223
175, 122300, 213, 1223
176, 122300, 213, 1223
177, 122200, 213, 1222
178, 122200, 213, 1222
179, 122200, 213, 1222
180, 122200, 213, 1222
181, 122100, 213, 1221
182, 122100, 213, 1221
183, 122000, 213, 1220
184, 122100, 213, 1221
185, 122000, 213, 1220
186, 122000, 213, 1220
187, 122000, 213, 1220
188, 122000, 213, 1220
189, 122200, 213, 1222
190, 122200, 213, 1222
191, 122200, 213, 1222
192, 122200, 213, 1222
193, 122200, 213, 1222
194, 122200, 213, 1222
195, 122200, 213, 1222
196, 122200, 213, 1222
197, 122200, 213, 1222
198, 122100, 213, 1221
199, 122200, 213, 1222
200, 122100, 213, 1221
201, 122100, 213, 1221
202, 122200, 213, 1222
203, 122200, 213, 1222
204, 122200, 213, 1222
205, 122200, 213, 1222
206, 122200, 213, 1222
207, 122200, 213, 1222
208, 122100, 213, 1221
209, 122100, 213, 1221
210, 122100, 213, 1221
211, 122100, 213, 1221
212, 122100, 213, 1221
213, 122100, 213, 1221
214, 122100, 213, 1221
215, 122100, 213, 1221
216, 122100, 213, 1221
217, 122000, 213, 1220
218, 122100, 213, 1221
219, 122100, 213, 1221
220, 122100, 213, 1221
221, 122100, 213, 1221
222, 122100, 213, 1221
223, 122000, 213, 1220
224, 121900, 213, 1219
225, 122000, 213, 1220
226, 122000, 213, 1220
227, 122000, 213, 1220
228, 121900, 213, 1219
229, 121900, 213, 1219
230, 122100, 214, 1221
231, 122000, 214, 1220
232, 122000, 214, 1220
233, 122000, 214, 1220
234, 121900, 214, 1219
235, 122000, 214, 1220
236, 122000, 214, 1220
237, 122000, 214, 1220
238, 122000, 214, 1220
239, 122000, 214, 1220
240, 122000, 214, 1220
241, 122000, 214, 1220
242, 122000, 214, 1220
243, 121900, 214, 1219
244, 122000, 214, 1220
245, 122200, 215, 1222
246, 122300, 215, 1223
247, 122200, 215, 1222
248, 122300, 215, 1223
249, 122300, 215, 1223
250, 122300, 215, 1223
251, 122300, 215, 1223
252, 122200, 215, 1222
253, 122300, 215, 1223
254, 122200, 215, 1222
255, 122300, 215, 1223
256, 122200, 215, 1222
257, 122300, 215, 1223
258, 122200, 215, 1222
259, 122200, 215, 1222
260, 122300, 215, 1223
261, 122200, 215, 1222
262, 122400, 215, 1224
263, 122300, 215, 1223
264, 122700, 216, 1227
265, 122700, 216, 1227
266, 122700, 216, 1227
267, 122700, 216, 1227
268, 122600, 216, 1226
269, 122600, 216, 1226
270, 122500, 216, 1225
271, 122500, 216, 1225
272, 122500, 216, 1225
273, 122500, 216, 1225
274, 122500, 216, 1225
275, 122700, 216, 1227
276, 122800, 216, 1228
277, 122800, 216, 1228
278, 122800, 216, 1228
279, 122900, 216, 1229
280, 123000, 217, 1230
281, 123000, 217, 1230
282, 122900, 217, 1229
283, 122900, 217, 1229
284, 122900, 216, 1229
285, 122800, 216, 1228
286, 122900, 216, 1229
287, 123000, 216, 1230
288, 123300, 217, 1233
289, 123300, 217, 1233
290, 123300, 217, 1233
291, 123300, 217, 1233
292, 123300, 217, 1233
293, 123300, 217, 1233
294, 123300, 217, 1233
295, 123300, 217, 1233
296, 123300, 217, 1233
297, 123300, 217, 1233
298, 123300, 217, 1233
299, 123300, 217, 1233
300, 123600, 218, 1236
301, 123400, 218, 1234
302, 123400, 218, 1234
303, 123500, 218, 1235
304, 123500, 218, 1235
305, 123500, 218, 1235
306, 123400, 218, 1234
307, 123400, 218, 1234
308, 123400, 218, 1234
309, 123400, 218, 1234
310, 123300, 218, 1233
311, 123400, 218, 1234
312, 123300, 218, 1233
313, 123400, 218, 1234
314, 123200, 218, 1232
315, 123400, 218, 1234
316, 123200, 218, 1232
317, 123300, 218, 1233
318, 123200, 218, 1232
319, 123500, 219, 1235
320, 123400, 219, 1234
321, 123500, 219, 1235
322, 123300, 219, 1233
323, 123500, 219, 1235
324, 123300, 219, 1233
325, 123300, 219, 1233
326, 123300, 219, 1233
327, 123400, 219, 1234
328, 123200, 219, 1232
329, 123200, 219, 1232
330, 123100, 219, 1231
331, 123200, 219, 1232
332, 123000, 219, 1230
333, 123000, 218, 1230
334, 122900, 218, 1229
335, 122900, 218, 1229
336, 122800, 218, 1228
337, 123000, 218, 1230
338, 122800, 218, 1228
339, 122900, 218, 1229
340, 122900, 218, 1229
341, 122900, 218, 1229
342, 123100, 218, 1231
343, 123100, 218, 1231
344, 123100, 218, 1231
345, 123100, 218, 1231
346, 123000, 218, 1230
347, 123100, 218, 1231
348, 123100, 218, 1231
349, 123000, 218, 1230
350, 123000, 218, 1230
351, 123000, 218, 1230
352, 122900, 218, 1229
353, 122900, 218, 1229
354, 122900, 218, 1229
355, 122900, 218, 1229
356, 122800, 218, 1228
357, 123000, 219, 1230
358, 122900, 219, 1229
359, 122900, 219, 1229
360, 122800, 219, 1228
361, 122800, 219, 1228
362, 122800, 219, 1228
363, 122800, 219, 1228
364, 122600, 219, 1226
365, 122700, 219, 1227
366, 122600, 219, 1226
367, 122900, 220, 1229
368, 122900, 220, 1229
369, 123000, 219, 1230
370, 123000, 219, 1230
371, 123000, 219, 1230
372, 123000, 219, 1230
373, 122900, 219, 1229
374, 122800, 219, 1228
375, 122900, 219, 1229
376, 122900, 219, 1229
377, 122900, 219, 1229
378, 122900, 219, 1229
379, 122900, 219, 1229
380, 122900, 219, 1229
381, 122900, 219, 1229
382, 122900, 219, 1229
383, 122900, 219, 1229
384, 122900, 219, 1229
385, 122900, 219, 1229
386, 122900, 219, 1229
387, 122800, 219, 1228
388, 122800, 219, 1228
389, 122800, 219, 1228
390, 122800, 219, 1228
391, 122800, 219, 1228
392, 122800, 219, 1228
393, 122800, 219, 1228
394, 122800, 219, 1228
395, 123100, 220, 1231
396, 123400, 221, 1234
397, 123400, 221, 1234
398, 123400, 221, 1234
399, 123400, 221, 1234
400, 123300, 221, 1233
401, 123300, 221, 1233
402, 123300, 221, 1233
403, 123300, 221, 1233
404, 123200, 221, 1232
405, 123100, 221, 1231
406, 123100, 221, 1231
407, 123000, 221, 1230
408, 123100, 221, 1231
409, 123000, 221, 1230
410, 123100, 221, 1231
411, 123100, 221, 1231
412, 123100, 221, 1231
413, 123200, 221, 1232
414, 123200, 221, 1232
415, 123200, 221, 1232
416, 123100, 221, 1231
417, 123200, 221, 1232
418, 123100, 221, 1231
419, 123200, 221, 1232
420, 123100, 221, 1231
421, 123100, 221, 1231
422, 123000, 221, 1230
423, 123100, 221, 1231
424, 123000, 221, 1230
425, 123100, 221, 1231
426, 123000, 221, 1230
427, 123100, 221, 1231
428, 123000, 220, 1230
429, 123000, 220, 1230
430, 122900, 220, 1229
431, 122900, 220, 1229
432, 123000, 220, 1230
433, 122900, 220, 1229
434, 123300, 221, 1233
435, 123300, 221, 1233
436, 123300, 221, 1233
437, 123200, 221, 1232
438, 123300, 221, 1233
439, 123200, 221, 1232
440, 123300, 221, 1233
441, 123200, 221, 1232
442, 123400, 221, 1234
443, 123400, 221, 1234
444, 123400, 221, 1234
445, 123400, 221, 1234
446, 123400, 221, 1234
447, 123400, 221, 1234
448, 123400, 221, 1234
449, 123400, 221, 1234
450, 123400, 221, 1234
451, 123400, 221, 1234
452, 123400, 221, 1234
453, 123300, 221, 1233
454, 123300, 221, 1233
455, 123300, 221, 1233
456, 123200, 221, 1232
457, 123300, 221, 1233
458, 123200, 221, 1232
459, 123400, 221, 1234
460, 123400, 221, 1234
461, 123400, 221, 1234
462, 123400, 221, 1234
463, 123300, 221, 1233
464, 123200, 221, 1232
465, 123300, 221, 1233
466, 123400, 221, 1234
467, 123300, 221, 1233
468, 123400, 221, 1234
