Iteration, Throughput, GoSAgg, GoSSep
0, 93300, 224, 933
1, 93300, 222, 933
2, 93700, 222, 937
3, 93800, 220, 938
4, 93900, 220, 939
5, 94200, 222, 942
6, 94200, 222, 942
7, 94200, 222, 942
8, 94200, 222, 942
9, 94200, 222, 942
10, 94200, 222, 942
11, 94200, 222, 942
12, 94200, 222, 942
13, 94200, 222, 942
14, 94200, 222, 942
15, 94200, 222, 942
16, 94200, 222, 942
17, 94300, 223, 943
18, 94300, 223, 943
19, 94300, 223, 943
20, 94300, 223, 943
21, 94300, 223, 943
22, 94300, 223, 943
23, 94300, 223, 943
24, 94300, 223, 943
25, 94300, 223, 943
26, 94400, 223, 944
27, 94500, 224, 945
28, 94500, 224, 945
29, 94500, 224, 945
30, 94500, 224, 945
31, 94500, 224, 945
32, 94700, 225, 947
33, 94700, 225, 947
34, 94700, 225, 947
35, 94700, 225, 947
36, 94700, 225, 947
37, 94700, 225, 947
38, 94700, 225, 947
39, 95000, 226, 950
40, 95000, 226, 950
41, 95000, 226, 950
42, 95000, 226, 950
43, 95000, 226, 950
44, 95000, 226, 950
45, 95000, 226, 950
46, 95000, 226, 950
47, 95000, 226, 950
48, 95000, 226, 950
49, 95000, 226, 950
50, 95000, 226, 950
51, 95000, 226, 950
52, 95000, 226, 950
53, 95000, 226, 950
54, 95000, 226, 950
55, 95000, 226, 950
56, 95000, 226, 950
57, 95000, 226, 950
58, 95000, 226, 950
59, 95000, 226, 950
60, 95000, 226, 950
61, 95000, 226, 950
62, 95000, 226, 950
63, 95000, 226, 950
64, 95000, 226, 950
65, 95000, 226, 950
66, 95000, 226, 950
67, 95000, 226, 950
68, 95000, 226, 950
69, 95000, 226, 950
70, 95000, 226, 950
71, 95000, 226, 950
72, 95000, 226, 950
73, 95000, 226, 950
74, 95000, 226, 950
75, 95000, 226, 950
76, 95000, 226, 950
77, 95000, 226, 950
78, 95000, 226, 950
79, 95000, 226, 950
80, 95000, 226, 950
81, 94900, 226, 949
82, 94900, 226, 949
83, 94900, 226, 949
84, 95100, 227, 951
85, 95000, 227, 950
86, 95100, 227, 951
87, 95000, 227, 950
88, 95000, 227, 950
89, 94900, 227, 949
90, 95000, 227, 950
91, 94900, 227, 949
92, 94900, 227, 949
93, 94900, 227, 949
94, 94900, 227, 949
95, 94900, 227, 949
96, 94900, 227, 949
97, 94900, 227, 949
98, 94900, 227, 949
99, 94900, 227, 949
100, 94900, 227, 949
101, 94900, 227, 949
102, 94900, 227, 949
103, 95100, 228, 951
104, 95100, 228, 951
105, 95300, 229, 953
106, 95300, 229, 953
107, 95200, 229, 952
108, 95300, 230, 953
109, 95300, 230, 953
110, 95600, 231, 956
111, 95600, 231, 956
112, 95600, 231, 956
113, 95600, 231, 956
114, 95600, 231, 956
115, 95600, 231, 956
116, 95700, 232, 957
117, 95600, 232, 956
118, 95700, 232, 957
119, 95600, 232, 956
120, 95600, 232, 956
121, 95600, 232, 956
122, 95600, 232, 956
123, 95600, 232, 956
