Iteration, Throughput, GoSAgg, GoSSep
0, 121700, 174, 1217
1, 122800, 176, 1228
2, 123600, 178, 1236
3, 124200, 180, 1242
4, 124700, 180, 1247
5, 124700, 180, 1247
6, 124700, 179, 1247
7, 125000, 179, 1250
8, 125000, 179, 1250
9, 125000, 179, 1250
10, 125000, 179, 1250
11, 125000, 179, 1250
12, 125000, 179, 1250
13, 125000, 179, 1250
14, 125000, 179, 1250
15, 125700, 180, 1257
16, 125700, 180, 1257
17, 125700, 180, 1257
18, 126100, 181, 1261
19, 126900, 182, 1269
20, 127300, 183, 1273
21, 127400, 183, 1274
22, 127400, 183, 1274
23, 127500, 183, 1275
24, 128500, 185, 1285
25, 128500, 185, 1285
26, 128500, 185, 1285
27, 128500, 185, 1285
28, 128500, 185, 1285
29, 128500, 185, 1285
30, 128500, 185, 1285
31, 128500, 185, 1285
32, 128500, 185, 1285
33, 128900, 186, 1289
34, 129000, 186, 1290
35, 129000, 186, 1290
36, 129500, 187, 1295
37, 129600, 187, 1296
38, 129600, 187, 1296
39, 129600, 187, 1296
40, 129600, 187, 1296
41, 129600, 187, 1296
42, 129600, 187, 1296
43, 129600, 187, 1296
44, 129600, 187, 1296
45, 129600, 187, 1296
46, 129600, 187, 1296
47, 129600, 187, 1296
48, 129600, 187, 1296
49, 129800, 187, 1298
50, 129800, 187, 1298
51, 129800, 187, 1298
52, 129900, 187, 1299
53, 129900, 187, 1299
54, 130500, 188, 1305
55, 130500, 188, 1305
56, 130500, 188, 1305
57, 130500, 188, 1305
58, 130500, 188, 1305
59, 130900, 189, 1309
60, 130900, 189, 1309
61, 130900, 189, 1309
62, 130900, 189, 1309
63, 130900, 189, 1309
64, 130900, 189, 1309
65, 131000, 189, 1310
66, 131100, 189, 1311
67, 131200, 189, 1312
68, 131200, 189, 1312
69, 131200, 189, 1312
70, 131200, 189, 1312
71, 131200, 189, 1312
72, 131200, 189, 1312
73, 131200, 189, 1312
74, 131200, 189, 1312
75, 131200, 189, 1312
76, 131200, 189, 1312
77, 131200, 189, 1312
78, 131200, 189, 1312
79, 131200, 189, 1312
80, 131200, 189, 1312
81, 131200, 189, 1312
82, 131200, 189, 1312
83, 131200, 189, 1312
84, 131200, 189, 1312
85, 131200, 189, 1312
86, 131200, 189, 1312
87, 131200, 189, 1312
88, 131200, 189, 1312
89, 131200, 189, 1312
90, 131200, 189, 1312
91, 131200, 189, 1312
92, 131200, 189, 1312
93, 131200, 189, 1312
94, 131200, 189, 1312
95, 131200, 189, 1312
96, 131200, 189, 1312
97, 131300, 189, 1313
98, 131300, 189, 1313
99, 131300, 189, 1313
100, 131200, 189, 1312
101, 131200, 189, 1312
102, 131200, 189, 1312
103, 131200, 189, 1312
104, 131200, 189, 1312
105, 131200, 189, 1312
106, 131700, 190, 1317
107, 131700, 190, 1317
108, 131700, 190, 1317
109, 131700, 190, 1317
110, 131700, 190, 1317
111, 131700, 190, 1317
112, 131800, 190, 1318
113, 131800, 190, 1318
114, 131700, 190, 1317
115, 131600, 190, 1316
116, 131600, 190, 1316
117, 131600, 190, 1316
118, 131500, 190, 1315
119, 131600, 190, 1316
120, 131500, 190, 1315
121, 131900, 191, 1319
122, 132000, 191, 1320
123, 131900, 191, 1319
124, 131900, 191, 1319
125, 131900, 191, 1319
126, 131900, 191, 1319
127, 131900, 191, 1319
128, 131900, 191, 1319
129, 132400, 192, 1324
130, 132300, 192, 1323
131, 132300, 192, 1323
132, 132300, 192, 1323
133, 132300, 192, 1323
134, 132300, 192, 1323
135, 132300, 192, 1323
136, 132300, 192, 1323
137, 132300, 192, 1323
138, 132300, 192, 1323
139, 132300, 192, 1323
140, 132300, 192, 1323
141, 132200, 192, 1322
142, 132300, 192, 1323
143, 132200, 192, 1322
144, 132300, 192, 1323
145, 132200, 192, 1322
146, 132300, 192, 1323
147, 132200, 192, 1322
148, 132200, 192, 1322
149, 132200, 192, 1322
150, 132200, 192, 1322
151, 132100, 192, 1321
152, 132100, 192, 1321
153, 132100, 192, 1321
154, 132000, 192, 1320
155, 132100, 192, 1321
156, 132000, 191, 1320
157, 132000, 191, 1320
158, 132000, 191, 1320
159, 132000, 191, 1320
160, 132000, 191, 1320
161, 131900, 191, 1319
162, 132000, 191, 1320
163, 132000, 191, 1320
164, 131900, 191, 1319
165, 131800, 191, 1318
166, 131800, 191, 1318
167, 131800, 191, 1318
168, 131800, 191, 1318
169, 131800, 191, 1318
170, 131700, 191, 1317
171, 131700, 191, 1317
172, 131600, 191, 1316
173, 131600, 191, 1316
174, 131600, 191, 1316
175, 131800, 191, 1318
176, 131800, 191, 1318
177, 131800, 191, 1318
178, 131800, 191, 1318
179, 131800, 191, 1318
180, 131800, 191, 1318
181, 131800, 191, 1318
182, 131900, 191, 1319
183, 131800, 191, 1318
184, 131800, 191, 1318
185, 131800, 191, 1318
186, 131800, 191, 1318
187, 131700, 191, 1317
188, 131800, 191, 1318
189, 131700, 191, 1317
190, 131800, 191, 1318
191, 131700, 191, 1317
192, 132000, 191, 1320
193, 132100, 191, 1321
194, 132100, 191, 1321
195, 132400, 192, 1324
196, 132300, 192, 1323
197, 132300, 192, 1323
198, 132200, 192, 1322
199, 132200, 192, 1322
200, 132200, 192, 1322
201, 132300, 192, 1323
202, 132300, 192, 1323
203, 132300, 192, 1323
204, 132200, 192, 1322
205, 132300, 192, 1323
206, 132200, 192, 1322
207, 132600, 193, 1326
208, 132600, 193, 1326
209, 132500, 193, 1325
210, 132400, 193, 1324
211, 132600, 193, 1326
212, 132600, 193, 1326
213, 132600, 193, 1326
214, 132600, 193, 1326
215, 132600, 193, 1326
216, 132500, 193, 1325
217, 132600, 193, 1326
218, 132500, 193, 1325
219, 132900, 194, 1329
220, 132900, 194, 1329
221, 132800, 194, 1328
222, 132800, 194, 1328
223, 132700, 194, 1327
224, 132700, 194, 1327
225, 132700, 194, 1327
226, 132600, 194, 1326
227, 132500, 194, 1325
228, 132500, 194, 1325
229, 132400, 194, 1324
230, 132300, 193, 1323
231, 132300, 193, 1323
232, 132200, 193, 1322
233, 132200, 193, 1322
234, 132200, 193, 1322
235, 132200, 193, 1322
236, 132100, 193, 1321
237, 132200, 193, 1322
238, 132300, 193, 1323
239, 132500, 193, 1325
240, 132500, 193, 1325
241, 132500, 193, 1325
242, 132500, 193, 1325
243, 132500, 193, 1325
244, 132500, 193, 1325
245, 132400, 193, 1324
246, 132500, 193, 1325
247, 132400, 193, 1324
248, 132400, 193, 1324
249, 132400, 193, 1324
250, 132300, 193, 1323
251, 132400, 193, 1324
252, 132300, 193, 1323
253, 132300, 193, 1323
254, 132300, 193, 1323
255, 132800, 194, 1328
256, 132800, 194, 1328
257, 132800, 194, 1328
258, 132700, 194, 1327
259, 132800, 194, 1328
260, 133400, 195, 1334
261, 133400, 195, 1334
262, 133400, 195, 1334
263, 133400, 195, 1334
264, 133300, 195, 1333
265, 133300, 195, 1333
266, 133300, 195, 1333
267, 133300, 195, 1333
268, 133300, 195, 1333
269, 133300, 195, 1333
270, 133300, 195, 1333
271, 133200, 195, 1332
272, 133100, 195, 1331
273, 133100, 195, 1331
274, 133100, 195, 1331
275, 133100, 195, 1331
276, 133100, 195, 1331
277, 133000, 195, 1330
278, 133300, 196, 1333
279, 133300, 196, 1333
280, 133200, 196, 1332
281, 133300, 196, 1333
282, 133300, 196, 1333
283, 133200, 196, 1332
284, 133300, 196, 1333
285, 133200, 196, 1332
286, 133100, 196, 1331
287, 133400, 196, 1334
288, 133600, 196, 1336
289, 133600, 196, 1336
290, 133500, 196, 1335
291, 133600, 196, 1336
292, 133500, 196, 1335
293, 133600, 196, 1336
294, 133500, 196, 1335
295, 133400, 196, 1334
296, 133300, 196, 1333
297, 133200, 196, 1332
298, 133100, 196, 1331
299, 133400, 196, 1334
300, 133300, 196, 1333
301, 133200, 196, 1332
302, 133300, 196, 1333
303, 133200, 196, 1332
304, 133300, 196, 1333
305, 133100, 196, 1331
306, 133300, 196, 1333
307, 133200, 196, 1332
308, 133400, 196, 1334
309, 133400, 196, 1334
310, 133400, 196, 1334
311, 133400, 196, 1334
312, 133300, 196, 1333
313, 133300, 196, 1333
314, 133300, 196, 1333
315, 133300, 196, 1333
316, 133100, 196, 1331
317, 133200, 196, 1332
318, 133200, 196, 1332
319, 133300, 196, 1333
320, 133300, 196, 1333
321, 133700, 197, 1337
322, 133600, 197, 1336
323, 133600, 197, 1336
324, 133700, 197, 1337
325, 133600, 197, 1336
326, 133600, 197, 1336
327, 133600, 197, 1336
328, 133600, 197, 1336
329, 133500, 197, 1335
330, 133600, 197, 1336
331, 133500, 197, 1335
332, 133500, 197, 1335
333, 133400, 197, 1334
334, 133500, 197, 1335
335, 133400, 197, 1334
336, 133400, 197, 1334
337, 133400, 197, 1334
338, 133400, 197, 1334
339, 133400, 197, 1334
340, 133400, 197, 1334
341, 133400, 197, 1334
342, 133400, 197, 1334
343, 133400, 197, 1334
344, 133400, 197, 1334
345, 133400, 197, 1334
346, 133300, 197, 1333
347, 133400, 197, 1334
348, 133300, 197, 1333
349, 133300, 197, 1333
350, 133200, 197, 1332
351, 133200, 197, 1332
352, 133200, 197, 1332
353, 133200, 197, 1332
354, 133200, 197, 1332
355, 133400, 197, 1334
356, 133400, 197, 1334
357, 133400, 197, 1334
358, 133400, 197, 1334
359, 133400, 197, 1334
360, 133300, 197, 1333
361, 133400, 197, 1334
362, 133300, 197, 1333
363, 133300, 197, 1333
364, 133200, 197, 1332
365, 133200, 197, 1332
366, 133100, 196, 1331
367, 133200, 196, 1332
368, 133600, 197, 1336
369, 133700, 197, 1337
370, 133700, 197, 1337
371, 133600, 197, 1336
372, 133500, 197, 1335
373, 133600, 197, 1336
374, 133700, 197, 1337
375, 133600, 197, 1336
376, 133700, 197, 1337
377, 133500, 197, 1335
378, 133600, 197, 1336
379, 133500, 197, 1335
380, 133600, 197, 1336
381, 133500, 197, 1335
382, 133500, 197, 1335
383, 133600, 197, 1336
384, 133500, 197, 1335
385, 133600, 197, 1336
386, 133800, 198, 1338
387, 133900, 198, 1339
388, 133800, 198, 1338
389, 133700, 198, 1337
390, 133700, 198, 1337
391, 133700, 198, 1337
392, 133700, 198, 1337
393, 133700, 198, 1337
394, 133800, 198, 1338
395, 133700, 198, 1337
396, 133700, 198, 1337
397, 133800, 198, 1338
398, 133700, 198, 1337
399, 133900, 198, 1339
400, 133800, 198, 1338
401, 134300, 199, 1343
402, 134100, 199, 1341
403, 134300, 199, 1343
