Iteration, Throughput, GoSAgg, GoSSep
0, 146000, 1460, 1460
1, 146000, 1460, 1460
2, 146100, 1461, 1461
3, 146100, 1461, 1461
4, 146200, 1462, 1462
5, 146200, 1462, 1462
6, 146200, 1462, 1462
7, 146200, 1462, 1462
8, 146200, 1462, 1462
9, 146200, 1462, 1462
10, 146200, 1462, 1462
11, 146200, 1462, 1462
12, 146200, 1462, 1462
13, 146200, 1462, 1462
14, 146200, 1462, 1462
15, 146200, 1462, 1462
16, 146200, 1462, 1462
17, 146200, 1462, 1462
18, 146200, 1462, 1462
19, 146200, 1462, 1462
20, 146200, 1462, 1462
21, 146200, 1462, 1462
22, 146200, 1462, 1462
23, 146200, 1462, 1462
24, 146200, 1462, 1462
25, 146200, 1462, 1462
26, 146200, 1462, 1462
27, 146200, 1462, 1462
28, 146200, 1462, 1462
29, 146200, 1462, 1462
30, 146200, 1462, 1462
31, 146200, 1462, 1462
32, 146200, 1462, 1462
33, 146200, 1462, 1462
34, 146200, 1462, 1462
35, 146200, 1462, 1462
36, 146200, 1462, 1462
37, 146200, 1462, 1462
38, 146200, 1462, 1462
39, 146200, 1462, 1462
40, 146200, 1462, 1462
41, 146200, 1462, 1462
42, 146200, 1462, 1462
43, 146200, 1462, 1462
44, 146200, 1462, 1462
45, 146200, 1462, 1462
46, 146200, 1462, 1462
47, 146200, 1462, 1462
48, 146200, 1462, 1462
49, 146200, 1462, 1462
50, 146200, 1462, 1462
51, 146200, 1462, 1462
52, 146200, 1462, 1462
53, 146200, 1462, 1462
54, 146200, 1462, 1462
55, 146300, 1463, 1463
56, 146300, 1463, 1463
57, 146300, 1463, 1463
58, 146400, 1464, 1464
59, 146400, 1464, 1464
60, 146400, 1464, 1464
61, 146400, 1464, 1464
62, 146400, 1464, 1464
63, 146400, 1464, 1464
64, 146400, 1464, 1464
65, 146400, 1464, 1464
66, 146400, 1464, 1464
67, 146400, 1464, 1464
68, 146400, 1464, 1464
69, 146400, 1464, 1464
70, 146400, 1464, 1464
71, 146400, 1464, 1464
72, 146400, 1464, 1464
73, 146400, 1464, 1464
74, 146400, 1464, 1464
75, 146400, 1464, 1464
76, 146400, 1464, 1464
77, 146400, 1464, 1464
78, 146400, 1464, 1464
79, 146400, 1464, 1464
80, 146400, 1464, 1464
81, 146400, 1464, 1464
82, 146400, 1464, 1464
83, 146400, 1464, 1464
84, 146400, 1464, 1464
85, 146400, 1464, 1464
86, 146400, 1464, 1464
87, 146400, 1464, 1464
88, 146400, 1464, 1464
89, 146400, 1464, 1464
90, 146400, 1464, 1464
91, 146400, 1464, 1464
92, 146400, 1464, 1464
93, 146400, 1464, 1464
94, 146400, 1464, 1464
95, 146400, 1464, 1464
96, 146400, 1464, 1464
97, 146400, 1464, 1464
98, 146400, 1464, 1464
99, 146400, 1464, 1464
100, 146400, 1464, 1464
101, 146400, 1464, 1464
102, 146400, 1464, 1464
103, 146400, 1464, 1464
104, 146400, 1464, 1464
105, 146400, 1464, 1464
106, 146400, 1464, 1464
107, 146400, 1464, 1464
108, 146400, 1464, 1464
109, 146400, 1464, 1464
110, 146400, 1464, 1464
111, 146400, 1464, 1464
112, 146400, 1464, 1464
113, 146400, 1464, 1464
114, 146400, 1464, 1464
115, 146400, 1464, 1464
116, 146400, 1464, 1464
117, 146400, 1464, 1464
118, 146400, 1464, 1464
119, 146400, 1464, 1464
120, 146400, 1464, 1464
121, 146400, 1464, 1464
122, 146400, 1464, 1464
123, 146400, 1464, 1464
124, 146400, 1464, 1464
125, 146400, 1464, 1464
126, 146400, 1464, 1464
127, 146400, 1464, 1464
128, 146400, 1464, 1464
129, 146400, 1464, 1464
130, 146400, 1464, 1464
131, 146400, 1464, 1464
132, 146400, 1464, 1464
133, 146400, 1464, 1464
134, 146400, 1464, 1464
135, 146400, 1464, 1464
136, 146400, 1464, 1464
137, 146400, 1464, 1464
138, 146400, 1464, 1464
139, 146400, 1464, 1464
140, 146400, 1464, 1464
141, 146400, 1464, 1464
142, 146400, 1464, 1464
143, 146500, 1465, 1465
144, 146500, 1465, 1465
145, 146500, 1465, 1465
146, 146500, 1465, 1465
147, 146500, 1465, 1465
148, 146500, 1465, 1465
149, 146500, 1465, 1465
150, 146500, 1465, 1465
151, 146500, 1465, 1465
152, 146500, 1465, 1465
153, 146500, 1465, 1465
154, 146500, 1465, 1465
155, 146500, 1465, 1465
156, 146500, 1465, 1465
157, 146500, 1465, 1465
158, 146500, 1465, 1465
159, 146500, 1465, 1465
160, 146500, 1465, 1465
161, 146500, 1465, 1465
162, 146500, 1465, 1465
163, 146500, 1465, 1465
164, 146500, 1465, 1465
165, 146500, 1465, 1465
166, 146500, 1465, 1465
167, 146500, 1465, 1465
168, 146500, 1465, 1465
169, 146500, 1465, 1465
170, 146500, 1465, 1465
171, 146500, 1465, 1465
172, 146500, 1465, 1465
173, 146500, 1465, 1465
174, 146500, 1465, 1465
175, 146500, 1465, 1465
176, 146500, 1465, 1465
177, 146500, 1465, 1465
178, 146500, 1465, 1465
179, 146500, 1465, 1465
180, 146500, 1465, 1465
181, 146500, 1465, 1465
182, 146500, 1465, 1465
183, 146500, 1465, 1465
184, 146500, 1465, 1465
185, 146500, 1465, 1465
186, 146500, 1465, 1465
187, 146500, 1465, 1465
188, 146500, 1465, 1465
189, 146500, 1465, 1465
190, 146500, 1465, 1465
191, 146500, 1465, 1465
192, 146500, 1465, 1465
193, 146500, 1465, 1465
194, 146500, 1465, 1465
195, 146500, 1465, 1465
196, 146500, 1465, 1465
197, 146500, 1465, 1465
198, 146500, 1465, 1465
199, 146500, 1465, 1465
200, 146500, 1465, 1465
201, 146500, 1465, 1465
202, 146500, 1465, 1465
203, 146500, 1465, 1465
204, 146500, 1465, 1465
205, 146500, 1465, 1465
206, 146500, 1465, 1465
207, 146500, 1465, 1465
208, 146500, 1465, 1465
209, 146600, 1466, 1466
210, 146600, 1466, 1466
211, 146600, 1466, 1466
212, 146700, 1467, 1467
213, 146700, 1467, 1467
214, 146700, 1467, 1467
215, 146700, 1467, 1467
216, 146700, 1467, 1467
217, 146700, 1467, 1467
218, 146800, 1468, 1468
219, 146800, 1468, 1468
220, 146800, 1468, 1468
221, 146800, 1468, 1468
222, 146800, 1468, 1468
223, 146800, 1468, 1468
224, 146800, 1468, 1468
225, 146800, 1468, 1468
226, 146800, 1468, 1468
227, 146800, 1468, 1468
228, 146800, 1468, 1468
229, 146800, 1468, 1468
230, 146800, 1468, 1468
231, 146800, 1468, 1468
232, 146800, 1468, 1468
233, 146800, 1468, 1468
234, 146800, 1468, 1468
235, 146800, 1468, 1468
236, 146800, 1468, 1468
237, 146800, 1468, 1468
238, 146800, 1468, 1468
239, 146800, 1468, 1468
240, 146800, 1468, 1468
241, 146800, 1468, 1468
242, 146800, 1468, 1468
243, 146800, 1468, 1468
244, 146800, 1468, 1468
245, 146800, 1468, 1468
246, 146800, 1468, 1468
247, 146800, 1468, 1468
248, 146800, 1468, 1468
249, 146800, 1468, 1468
250, 146800, 1468, 1468
251, 146800, 1468, 1468
252, 146800, 1468, 1468
253, 146800, 1468, 1468
254, 146800, 1468, 1468
255, 146800, 1468, 1468
256, 146900, 1469, 1469
257, 146900, 1469, 1469
258, 146900, 1469, 1469
259, 146900, 1469, 1469
260, 146900, 1469, 1469
261, 146900, 1469, 1469
262, 146900, 1469, 1469
263, 146900, 1469, 1469
264, 146900, 1469, 1469
265, 146900, 1469, 1469
266, 146900, 1469, 1469
267, 146900, 1469, 1469
268, 146900, 1469, 1469
269, 146900, 1469, 1469
270, 146900, 1469, 1469
271, 146900, 1469, 1469
272, 146900, 1469, 1469
273, 146900, 1469, 1469
274, 146900, 1469, 1469
275, 146900, 1469, 1469
276, 146900, 1469, 1469
277, 146900, 1469, 1469
278, 146900, 1469, 1469
279, 146900, 1469, 1469
280, 146900, 1469, 1469
281, 146900, 1469, 1469
282, 146900, 1469, 1469
283, 146900, 1469, 1469
284, 146900, 1469, 1469
285, 146900, 1469, 1469
286, 146900, 1469, 1469
287, 146900, 1469, 1469
288, 146900, 1469, 1469
289, 146900, 1469, 1469
290, 146900, 1469, 1469
291, 146900, 1469, 1469
292, 146900, 1469, 1469
293, 146900, 1469, 1469
294, 146900, 1469, 1469
295, 146900, 1469, 1469
