Iteration, Throughput, GoSAgg, GoSSep
0, 157600, 1576, 1576
1, 157500, 1575, 1575
2, 157600, 1576, 1576
3, 157700, 1577, 1577
4, 157700, 1577, 1577
5, 157700, 1577, 1577
6, 157700, 1577, 1577
7, 157700, 1577, 1577
8, 157700, 1577, 1577
9, 157700, 1577, 1577
10, 157800, 1578, 1578
11, 157800, 1578, 1578
12, 157800, 1578, 1578
13, 157800, 1578, 1578
14, 157800, 1578, 1578
15, 157800, 1578, 1578
16, 157800, 1578, 1578
17, 157800, 1578, 1578
18, 157800, 1578, 1578
19, 157800, 1578, 1578
20, 157800, 1578, 1578
21, 157800, 1578, 1578
22, 157800, 1578, 1578
23, 157800, 1578, 1578
24, 157800, 1578, 1578
25, 157800, 1578, 1578
26, 157900, 1579, 1579
27, 157900, 1579, 1579
28, 157900, 1579, 1579
29, 157900, 1579, 1579
30, 157900, 1579, 1579
31, 157900, 1579, 1579
32, 157900, 1579, 1579
33, 157900, 1579, 1579
34, 157900, 1579, 1579
35, 157900, 1579, 1579
36, 157900, 1579, 1579
37, 157900, 1579, 1579
38, 157900, 1579, 1579
39, 157900, 1579, 1579
40, 157900, 1579, 1579
41, 157900, 1579, 1579
42, 157900, 1579, 1579
43, 157900, 1579, 1579
44, 157900, 1579, 1579
45, 157900, 1579, 1579
46, 157900, 1579, 1579
47, 157900, 1579, 1579
48, 157900, 1579, 1579
49, 157900, 1579, 1579
50, 157900, 1579, 1579
51, 157900, 1579, 1579
52, 157900, 1579, 1579
53, 157900, 1579, 1579
54, 157900, 1579, 1579
55, 157900, 1579, 1579
56, 157900, 1579, 1579
57, 157900, 1579, 1579
58, 157900, 1579, 1579
59, 157900, 1579, 1579
60, 157900, 1579, 1579
61, 157900, 1579, 1579
62, 158000, 1580, 1580
63, 158000, 1580, 1580
64, 158000, 1580, 1580
65, 158000, 1580, 1580
66, 158000, 1580, 1580
67, 158000, 1580, 1580
68, 158000, 1580, 1580
69, 158000, 1580, 1580
70, 158000, 1580, 1580
71, 158000, 1580, 1580
72, 158000, 1580, 1580
73, 158000, 1580, 1580
74, 158000, 1580, 1580
75, 158000, 1580, 1580
76, 158000, 1580, 1580
77, 158000, 1580, 1580
78, 158000, 1580, 1580
79, 158000, 1580, 1580
80, 158000, 1580, 1580
81, 158000, 1580, 1580
82, 158100, 1581, 1581
83, 158100, 1581, 1581
84, 158100, 1581, 1581
85, 158100, 1581, 1581
86, 158100, 1581, 1581
87, 158100, 1581, 1581
88, 158100, 1581, 1581
89, 158100, 1581, 1581
90, 158100, 1581, 1581
91, 158100, 1581, 1581
92, 158100, 1581, 1581
93, 158100, 1581, 1581
94, 158100, 1581, 1581
95, 158100, 1581, 1581
96, 158100, 1581, 1581
97, 158100, 1581, 1581
98, 158100, 1581, 1581
99, 158100, 1581, 1581
100, 158100, 1581, 1581
101, 158100, 1581, 1581
102, 158100, 1581, 1581
103, 158100, 1581, 1581
104, 158100, 1581, 1581
105, 158100, 1581, 1581
106, 158100, 1581, 1581
107, 158100, 1581, 1581
108, 158100, 1581, 1581
109, 158100, 1581, 1581
110, 158100, 1581, 1581
111, 158100, 1581, 1581
112, 158100, 1581, 1581
113, 158100, 1581, 1581
114, 158100, 1581, 1581
115, 158100, 1581, 1581
116, 158100, 1581, 1581
117, 158100, 1581, 1581
118, 158100, 1581, 1581
119, 158100, 1581, 1581
120, 158100, 1581, 1581
121, 158100, 1581, 1581
122, 158100, 1581, 1581
123, 158100, 1581, 1581
124, 158100, 1581, 1581
125, 158100, 1581, 1581
126, 158100, 1581, 1581
127, 158100, 1581, 1581
128, 158100, 1581, 1581
129, 158100, 1581, 1581
130, 158100, 1581, 1581
131, 158100, 1581, 1581
132, 158100, 1581, 1581
133, 158100, 1581, 1581
134, 158100, 1581, 1581
135, 158100, 1581, 1581
136, 158100, 1581, 1581
137, 158100, 1581, 1581
138, 158100, 1581, 1581
139, 158100, 1581, 1581
140, 158100, 1581, 1581
141, 158100, 1581, 1581
142, 158100, 1581, 1581
143, 158100, 1581, 1581
144, 158100, 1581, 1581
145, 158100, 1581, 1581
146, 158100, 1581, 1581
147, 158100, 1581, 1581
148, 158100, 1581, 1581
149, 158100, 1581, 1581
150, 158100, 1581, 1581
151, 158100, 1581, 1581
152, 158100, 1581, 1581
153, 158100, 1581, 1581
154, 158100, 1581, 1581
155, 158100, 1581, 1581
156, 158100, 1581, 1581
157, 158100, 1581, 1581
158, 158100, 1581, 1581
159, 158200, 1582, 1582
160, 158200, 1582, 1582
161, 158200, 1582, 1582
162, 158200, 1582, 1582
163, 158200, 1582, 1582
164, 158200, 1582, 1582
165, 158200, 1582, 1582
166, 158200, 1582, 1582
167, 158200, 1582, 1582
168, 158200, 1582, 1582
169, 158200, 1582, 1582
170, 158200, 1582, 1582
171, 158200, 1582, 1582
172, 158200, 1582, 1582
173, 158200, 1582, 1582
174, 158200, 1582, 1582
175, 158200, 1582, 1582
176, 158200, 1582, 1582
177, 158200, 1582, 1582
178, 158200, 1582, 1582
179, 158200, 1582, 1582
180, 158200, 1582, 1582
181, 158200, 1582, 1582
182, 158200, 1582, 1582
183, 158200, 1582, 1582
184, 158200, 1582, 1582
185, 158200, 1582, 1582
186, 158200, 1582, 1582
187, 158200, 1582, 1582
188, 158200, 1582, 1582
189, 158200, 1582, 1582
190, 158200, 1582, 1582
191, 158200, 1582, 1582
192, 158200, 1582, 1582
193, 158200, 1582, 1582
194, 158200, 1582, 1582
195, 158300, 1583, 1583
196, 158300, 1583, 1583
197, 158400, 1584, 1584
198, 158400, 1584, 1584
199, 158400, 1584, 1584
200, 158400, 1584, 1584
201, 158400, 1584, 1584
202, 158400, 1584, 1584
203, 158400, 1584, 1584
204, 158400, 1584, 1584
205, 158400, 1584, 1584
206, 158400, 1584, 1584
207, 158400, 1584, 1584
208, 158400, 1584, 1584
209, 158400, 1584, 1584
210, 158400, 1584, 1584
211, 158400, 1584, 1584
212, 158400, 1584, 1584
213, 158400, 1584, 1584
214, 158400, 1584, 1584
215, 158400, 1584, 1584
216, 158400, 1584, 1584
217, 158500, 1585, 1585
218, 158500, 1585, 1585
219, 158500, 1585, 1585
220, 158500, 1585, 1585
221, 158500, 1585, 1585
222, 158500, 1585, 1585
223, 158500, 1585, 1585
224, 158500, 1585, 1585
225, 158500, 1585, 1585
226, 158500, 1585, 1585
227, 158600, 1586, 1586
228, 158600, 1586, 1586
229, 158600, 1586, 1586
230, 158600, 1586, 1586
231, 158600, 1586, 1586
232, 158600, 1586, 1586
233, 158600, 1586, 1586
234, 158600, 1586, 1586
235, 158600, 1586, 1586
236, 158600, 1586, 1586
237, 158600, 1586, 1586
238, 158700, 1587, 1587
239, 158700, 1587, 1587
240, 158700, 1587, 1587
241, 158700, 1587, 1587
242, 158700, 1587, 1587
243, 158800, 1588, 1588
244, 158800, 1588, 1588
245, 158800, 1588, 1588
246, 158800, 1588, 1588
247, 158800, 1588, 1588
248, 158900, 1589, 1589
249, 158900, 1589, 1589
250, 158900, 1589, 1589
251, 158900, 1589, 1589
252, 158900, 1589, 1589
253, 158900, 1589, 1589
254, 158900, 1589, 1589
255, 158900, 1589, 1589
256, 158900, 1589, 1589
257, 158900, 1589, 1589
258, 158900, 1589, 1589
259, 158900, 1589, 1589
260, 158900, 1589, 1589
261, 158900, 1589, 1589
262, 158900, 1589, 1589
263, 158900, 1589, 1589
264, 158900, 1589, 1589
265, 158900, 1589, 1589
266, 158900, 1589, 1589
267, 158900, 1589, 1589
268, 158900, 1589, 1589
269, 158900, 1589, 1589
270, 158900, 1589, 1589
271, 158900, 1589, 1589
