Iteration, Throughput, GoSAgg, GoSSep
0, 125400, 1254, 1254
1, 125300, 1253, 1253
2, 125300, 1253, 1253
3, 125300, 1253, 1253
4, 125300, 1253, 1253
5, 125300, 1253, 1253
6, 125300, 1253, 1253
7, 125300, 1253, 1253
8, 125300, 1253, 1253
9, 125300, 1253, 1253
10, 125300, 1253, 1253
11, 125300, 1253, 1253
12, 125300, 1253, 1253
13, 125300, 1253, 1253
14, 125300, 1253, 1253
15, 125300, 1253, 1253
16, 125300, 1253, 1253
17, 125300, 1253, 1253
18, 125300, 1253, 1253
19, 125300, 1253, 1253
20, 125300, 1253, 1253
21, 125300, 1253, 1253
22, 125300, 1253, 1253
23, 125300, 1253, 1253
24, 125300, 1253, 1253
25, 125300, 1253, 1253
26, 125300, 1253, 1253
27, 125300, 1253, 1253
28, 125300, 1253, 1253
29, 125300, 1253, 1253
30, 125300, 1253, 1253
31, 125300, 1253, 1253
32, 125300, 1253, 1253
33, 125300, 1253, 1253
34, 125300, 1253, 1253
35, 125300, 1253, 1253
36, 125300, 1253, 1253
37, 125300, 1253, 1253
38, 125300, 1253, 1253
39, 125300, 1253, 1253
40, 125300, 1253, 1253
41, 125300, 1253, 1253
42, 125300, 1253, 1253
43, 125300, 1253, 1253
44, 125300, 1253, 1253
45, 125300, 1253, 1253
46, 125300, 1253, 1253
47, 125300, 1253, 1253
48, 125300, 1253, 1253
49, 125300, 1253, 1253
50, 125300, 1253, 1253
51, 125300, 1253, 1253
52, 125300, 1253, 1253
53, 125300, 1253, 1253
54, 125300, 1253, 1253
55, 125300, 1253, 1253
56, 125300, 1253, 1253
57, 125300, 1253, 1253
58, 125300, 1253, 1253
59, 125300, 1253, 1253
60, 125300, 1253, 1253
61, 125300, 1253, 1253
62, 125300, 1253, 1253
63, 125300, 1253, 1253
64, 125300, 1253, 1253
65, 125300, 1253, 1253
66, 125300, 1253, 1253
67, 125300, 1253, 1253
68, 125300, 1253, 1253
69, 125300, 1253, 1253
70, 125300, 1253, 1253
71, 125300, 1253, 1253
72, 125300, 1253, 1253
73, 125300, 1253, 1253
74, 125300, 1253, 1253
75, 125300, 1253, 1253
76, 125300, 1253, 1253
77, 125300, 1253, 1253
78, 125300, 1253, 1253
79, 125300, 1253, 1253
80, 125300, 1253, 1253
81, 125300, 1253, 1253
82, 125300, 1253, 1253
83, 125300, 1253, 1253
84, 125300, 1253, 1253
85, 125300, 1253, 1253
86, 125300, 1253, 1253
87, 125300, 1253, 1253
88, 125300, 1253, 1253
89, 125300, 1253, 1253
90, 125300, 1253, 1253
91, 125300, 1253, 1253
92, 125300, 1253, 1253
93, 125300, 1253, 1253
94, 125300, 1253, 1253
95, 125300, 1253, 1253
96, 125300, 1253, 1253
97, 125300, 1253, 1253
98, 125300, 1253, 1253
99, 125300, 1253, 1253
100, 125300, 1253, 1253
101, 125300, 1253, 1253
102, 125300, 1253, 1253
103, 125300, 1253, 1253
104, 125300, 1253, 1253
105, 125300, 1253, 1253
106, 125300, 1253, 1253
107, 125300, 1253, 1253
108, 125300, 1253, 1253
109, 125300, 1253, 1253
110, 125300, 1253, 1253
111, 125300, 1253, 1253
112, 125300, 1253, 1253
113, 125300, 1253, 1253
114, 125300, 1253, 1253
115, 125300, 1253, 1253
116, 125300, 1253, 1253
117, 125300, 1253, 1253
118, 125300, 1253, 1253
119, 125300, 1253, 1253
120, 125300, 1253, 1253
121, 125300, 1253, 1253
122, 125300, 1253, 1253
123, 125300, 1253, 1253
124, 125300, 1253, 1253
125, 125300, 1253, 1253
126, 125300, 1253, 1253
127, 125300, 1253, 1253
128, 125400, 1254, 1254
129, 125400, 1254, 1254
130, 125400, 1254, 1254
131, 125400, 1254, 1254
132, 125400, 1254, 1254
133, 125400, 1254, 1254
134, 125400, 1254, 1254
135, 125400, 1254, 1254
136, 125400, 1254, 1254
137, 125400, 1254, 1254
138, 125400, 1254, 1254
139, 125400, 1254, 1254
140, 125400, 1254, 1254
141, 125400, 1254, 1254
142, 125400, 1254, 1254
143, 125400, 1254, 1254
144, 125400, 1254, 1254
145, 125400, 1254, 1254
146, 125400, 1254, 1254
147, 125400, 1254, 1254
148, 125400, 1254, 1254
149, 125400, 1254, 1254
150, 125400, 1254, 1254
151, 125400, 1254, 1254
152, 125400, 1254, 1254
153, 125400, 1254, 1254
154, 125400, 1254, 1254
155, 125400, 1254, 1254
156, 125400, 1254, 1254
157, 125400, 1254, 1254
158, 125400, 1254, 1254
159, 125400, 1254, 1254
160, 125400, 1254, 1254
161, 125400, 1254, 1254
162, 125400, 1254, 1254
163, 125400, 1254, 1254
164, 125400, 1254, 1254
165, 125400, 1254, 1254
166, 125400, 1254, 1254
167, 125400, 1254, 1254
168, 125400, 1254, 1254
169, 125400, 1254, 1254
170, 125400, 1254, 1254
171, 125400, 1254, 1254
172, 125400, 1254, 1254
173, 125400, 1254, 1254
174, 125400, 1254, 1254
175, 125400, 1254, 1254
176, 125400, 1254, 1254
177, 125400, 1254, 1254
178, 125400, 1254, 1254
179, 125400, 1254, 1254
180, 125400, 1254, 1254
181, 125400, 1254, 1254
182, 125400, 1254, 1254
183, 125400, 1254, 1254
184, 125400, 1254, 1254
185, 125400, 1254, 1254
186, 125400, 1254, 1254
187, 125400, 1254, 1254
188, 125400, 1254, 1254
189, 125400, 1254, 1254
190, 125400, 1254, 1254
191, 125400, 1254, 1254
192, 125400, 1254, 1254
193, 125400, 1254, 1254
194, 125400, 1254, 1254
195, 125400, 1254, 1254
196, 125400, 1254, 1254
197, 125400, 1254, 1254
198, 125400, 1254, 1254
199, 125400, 1254, 1254
200, 125400, 1254, 1254
201, 125400, 1254, 1254
202, 125400, 1254, 1254
203, 125400, 1254, 1254
204, 125400, 1254, 1254
205, 125400, 1254, 1254
206, 125400, 1254, 1254
207, 125400, 1254, 1254
208, 125400, 1254, 1254
209, 125400, 1254, 1254
210, 125400, 1254, 1254
211, 125400, 1254, 1254
212, 125400, 1254, 1254
213, 125400, 1254, 1254
214, 125400, 1254, 1254
215, 125400, 1254, 1254
216, 125400, 1254, 1254
217, 125400, 1254, 1254
