Iteration, Throughput, GoSAgg, GoSSep
0, 132000, 1320, 1320
1, 132000, 1320, 1320
2, 132100, 1321, 1321
3, 132100, 1321, 1321
4, 132100, 1321, 1321
5, 132100, 1321, 1321
6, 132200, 1322, 1322
7, 132200, 1322, 1322
8, 132200, 1322, 1322
9, 132200, 1322, 1322
10, 132200, 1322, 1322
11, 132200, 1322, 1322
12, 132200, 1322, 1322
13, 132200, 1322, 1322
14, 132200, 1322, 1322
15, 132200, 1322, 1322
16, 132200, 1322, 1322
17, 132200, 1322, 1322
18, 132200, 1322, 1322
19, 132200, 1322, 1322
20, 132200, 1322, 1322
21, 132200, 1322, 1322
22, 132200, 1322, 1322
23, 132200, 1322, 1322
24, 132200, 1322, 1322
25, 132200, 1322, 1322
26, 132200, 1322, 1322
27, 132200, 1322, 1322
28, 132200, 1322, 1322
29, 132200, 1322, 1322
30, 132200, 1322, 1322
31, 132200, 1322, 1322
32, 132200, 1322, 1322
33, 132200, 1322, 1322
34, 132200, 1322, 1322
35, 132200, 1322, 1322
36, 132200, 1322, 1322
37, 132200, 1322, 1322
38, 132200, 1322, 1322
39, 132200, 1322, 1322
40, 132200, 1322, 1322
41, 132200, 1322, 1322
42, 132200, 1322, 1322
43, 132200, 1322, 1322
44, 132200, 1322, 1322
45, 132200, 1322, 1322
46, 132200, 1322, 1322
47, 132200, 1322, 1322
48, 132200, 1322, 1322
49, 132200, 1322, 1322
50, 132200, 1322, 1322
51, 132200, 1322, 1322
52, 132200, 1322, 1322
53, 132200, 1322, 1322
54, 132200, 1322, 1322
55, 132200, 1322, 1322
56, 132200, 1322, 1322
57, 132200, 1322, 1322
58, 132200, 1322, 1322
59, 132200, 1322, 1322
60, 132200, 1322, 1322
61, 132200, 1322, 1322
62, 132200, 1322, 1322
63, 132200, 1322, 1322
64, 132200, 1322, 1322
65, 132200, 1322, 1322
66, 132200, 1322, 1322
67, 132200, 1322, 1322
68, 132200, 1322, 1322
69, 132200, 1322, 1322
70, 132200, 1322, 1322
71, 132200, 1322, 1322
72, 132200, 1322, 1322
73, 132200, 1322, 1322
74, 132200, 1322, 1322
75, 132200, 1322, 1322
76, 132200, 1322, 1322
77, 132200, 1322, 1322
78, 132200, 1322, 1322
79, 132200, 1322, 1322
80, 132200, 1322, 1322
81, 132200, 1322, 1322
82, 132200, 1322, 1322
83, 132200, 1322, 1322
84, 132200, 1322, 1322
85, 132200, 1322, 1322
86, 132200, 1322, 1322
87, 132200, 1322, 1322
88, 132200, 1322, 1322
89, 132200, 1322, 1322
90, 132200, 1322, 1322
91, 132200, 1322, 1322
92, 132200, 1322, 1322
93, 132200, 1322, 1322
94, 132200, 1322, 1322
95, 132200, 1322, 1322
96, 132200, 1322, 1322
97, 132200, 1322, 1322
98, 132200, 1322, 1322
99, 132200, 1322, 1322
100, 132200, 1322, 1322
101, 132200, 1322, 1322
102, 132200, 1322, 1322
103, 132200, 1322, 1322
104, 132200, 1322, 1322
105, 132200, 1322, 1322
106, 132200, 1322, 1322
107, 132200, 1322, 1322
108, 132200, 1322, 1322
109, 132200, 1322, 1322
110, 132200, 1322, 1322
111, 132200, 1322, 1322
112, 132200, 1322, 1322
113, 132200, 1322, 1322
114, 132200, 1322, 1322
115, 132300, 1323, 1323
116, 132300, 1323, 1323
117, 132300, 1323, 1323
118, 132300, 1323, 1323
119, 132300, 1323, 1323
120, 132300, 1323, 1323
121, 132300, 1323, 1323
122, 132300, 1323, 1323
123, 132300, 1323, 1323
124, 132300, 1323, 1323
125, 132300, 1323, 1323
126, 132300, 1323, 1323
127, 132300, 1323, 1323
128, 132300, 1323, 1323
129, 132300, 1323, 1323
130, 132300, 1323, 1323
131, 132300, 1323, 1323
132, 132300, 1323, 1323
133, 132300, 1323, 1323
134, 132300, 1323, 1323
135, 132300, 1323, 1323
136, 132300, 1323, 1323
137, 132300, 1323, 1323
138, 132300, 1323, 1323
139, 132300, 1323, 1323
140, 132300, 1323, 1323
141, 132300, 1323, 1323
142, 132300, 1323, 1323
143, 132400, 1324, 1324
144, 132400, 1324, 1324
145, 132400, 1324, 1324
146, 132400, 1324, 1324
147, 132400, 1324, 1324
148, 132400, 1324, 1324
149, 132400, 1324, 1324
150, 132500, 1325, 1325
151, 132500, 1325, 1325
152, 132500, 1325, 1325
153, 132500, 1325, 1325
154, 132500, 1325, 1325
155, 132500, 1325, 1325
156, 132500, 1325, 1325
157, 132500, 1325, 1325
158, 132500, 1325, 1325
159, 132500, 1325, 1325
160, 132500, 1325, 1325
161, 132500, 1325, 1325
162, 132500, 1325, 1325
163, 132500, 1325, 1325
164, 132500, 1325, 1325
165, 132500, 1325, 1325
166, 132500, 1325, 1325
167, 132500, 1325, 1325
168, 132500, 1325, 1325
169, 132500, 1325, 1325
170, 132500, 1325, 1325
171, 132500, 1325, 1325
172, 132500, 1325, 1325
173, 132500, 1325, 1325
174, 132500, 1325, 1325
175, 132500, 1325, 1325
176, 132500, 1325, 1325
177, 132500, 1325, 1325
178, 132500, 1325, 1325
179, 132500, 1325, 1325
180, 132500, 1325, 1325
181, 132500, 1325, 1325
182, 132500, 1325, 1325
